nome_arquivo,hash_origem,hash_destino,status
18-4075_S1.bam,,378420836dabebf12174eb07e6e14f53,Diferente
18-4075_S8.bam,,2a955863c2c2402ebac2f25b76f9d54c,Diferente
18-4088_S2.bam,,f6ec39250f7e31602448913cba4fbae3,Diferente
18-4088_S9.bam,,9ab14d7f376d1323bcfc4c96c31f831c,Diferente
18-4089_S10.bam,,be1469f101f92ea9f47c6824fce1725c,Diferente
18-4089_S3.bam,,2db3c6556e2674f7caf95469c8bfcbcd,Diferente
18-4094_S11.bam,,84d0d68a962b3166a80602bdd9e0bcbc,Diferente
18-4094_S4.bam,,002247bf5a696bb5b71d865704545d8d,Diferente
18-4104_S12.bam,,c7e8823671926ab3a9146dbd4eb1fc82,Diferente
18-4104_S5.bam,,844dbf4466386979452f56504e70f646,Diferente
18-4116_S13.bam,,529e20b5a0e6be5d6069daa58eeb04a6,Diferente
18-4116_S6.bam,,abff4d3003104603cc4b607d03fb107d,Diferente
18-4148_S14.bam,,43e21f5d348281d5c1f71ef54042ee76,Diferente
18-4148_S7.bam,,a983ba3eaf83cc430f34b9edd529b9c4,Diferente
18-3782_S1.bam,,36eaed5d0dabfa84008df3506e91bf69,Diferente
18-3908_S3.bam,,67b9b5a61f6186f75f1bae1bb0115adc,Diferente
18-3944_S4.bam,,6c4d0184028bfc69b1712ed70e29ec23,Diferente
18-3957_S2.bam,,118f86cc0fb10606a84953733889b119,Diferente
18-4092_S5.bam,,1029af77e2447b12d8feda1b4347df88,Diferente
18-4120_S6.bam,,75ec9b9ae327a0f48d1c7137f1c1a2ea,Diferente
MDS-644_S7.bam,,31c5442ff90701ef85ecdf5e14a56878,Diferente
MDS-645_S8.bam,,8eefa5aa46da18324eb64af6a56e53b2,Diferente
18-4136_S1.bam,,0bac21206219d981039fd40cf4a75532,Diferente
18-4136_S9.bam,,8fac5eca3e8bf57eb9be1efaa3b444a8,Diferente
18-4147_S10.bam,,ae74a91e59729e6753f40a8aedc1d17f,Diferente
18-4147_S2.bam,,6219ec9a9e08936559cfae1163749198,Diferente
18-4169_S11.bam,,93a9fc60ce9065e22b19659ff5bf1e6c,Diferente
18-4169_S3.bam,,d3f96a0f1b283fc3aacbe5c4fd7e5a81,Diferente
18-4234_S12.bam,,2b9879085f9a50f10be97119597cc8ac,Diferente
18-4234_S4.bam,,4038b73505b683139049ac10e334216d,Diferente
18-4235_S13.bam,,761a5005a7ab25eb01020d9d50992d6e,Diferente
18-4235_S5.bam,,06ab153c581caa4e3f241eabe1083387,Diferente
18-4236_S14.bam,,447f6294086c5080178e151ddbc68051,Diferente
18-4236_S6.bam,,ea5653fd399055fc435cf857a22b760e,Diferente
18-4238_S15.bam,,1a37c08c07e37ac08e5a150136f89621,Diferente
18-4238_S7.bam,,a0d6a21c7bde65d5e9a113d6b9061f56,Diferente
18-4260_S16.bam,,2be1d9a4b717cba37e4f2568fa3ec903,Diferente
18-4260_S8.bam,,24519c8c38fb528d799a2ba74f0e50d6,Diferente
18-4237_S1.bam,,e82548b4d12803d94af77f71198431a8,Diferente
18-4237_S9.bam,,5a55d37c5f1c207fcfb84a7dfd0adb9f,Diferente
18-4271_S10.bam,,30f55deba8f7b70120e19c19866f518b,Diferente
18-4271_S2.bam,,abe246df8f034dfe0add55c362365e61,Diferente
18-4272_S11.bam,,38a5a5e5bc6491f18aaafbfce09e494d,Diferente
18-4272_S3.bam,,4e91abda014006ec510fea19197db744,Diferente
18-4300_S12.bam,,a9869d5d069750e128b4b4580456cb29,Diferente
18-4300_S4.bam,,34d6094e62a95db91e0ac1a119ac7640,Diferente
18-4301_S13.bam,,ebdb2086c104ca88d0335e7fcec09b6e,Diferente
18-4301_S5.bam,,4b5b20835b4b9e1e71404ca29d553b0e,Diferente
18-4330_S16.bam,,7fed94ed9ac0f377708083e204ab679d,Diferente
18-4330_S8.bam,,81a263f4d2202be5324e3d8e329e79a3,Diferente
18-4335_S14.bam,,d38c09df3e76e1463546544d3f1d2d8b,Diferente
18-4335_S6.bam,,3d3e9643826ebb35cb71ae1eaedd85ea,Diferente
18-4336_S15.bam,,02ddf7e1d86d34a4002259f690066842,Diferente
18-4336_S7.bam,,9b583de028fe72f106a8624adbd1aacb,Diferente
18-4331_S1.bam,,1eaf5351d14d8a6f2d550a3aa9d1b058,Diferente
18-4331_S9.bam,,96a0c2d22aa4f64a6977b24ac00af87d,Diferente
18-4332_S10.bam,,94c3fd0d4ef56ed0538faaf9a3ac0994,Diferente
18-4332_S2.bam,,a06f42d5d1b99282f491b55cc2acfe6f,Diferente
18-4341_S11.bam,,c13de308b0a146db73d28614ad955adb,Diferente
18-4341_S3.bam,,798ef06989aee77535a79f6c6c357c89,Diferente
e09-09663_S16.bam,,53e351f3a6bcb4c6bf33c82f1f8b51ee,Diferente
e09-09663_S8.bam,,84e1471ace9d2e2bd951368f66b66cbb,Diferente
e10-04464_S12.bam,,ccb27e91dc50a704f21808d8ec8ae4c4,Diferente
e10-04464_S4.bam,,b83e97bcbb9e73aeb7afe203a1c8d2c6,Diferente
e10-18914_S13.bam,,7409ef1c2b93fac1cf7a457d1fbce4c8,Diferente
e10-18914_S5.bam,,3cf98bc5f2a5f13f4db4cdbfd4d16c99,Diferente
e12-02194_S14.bam,,795486393ec2133047d73c1b2718f802,Diferente
e12-02194_S6.bam,,6c8bc673f19ea949d63e1ad272bc1005,Diferente
e12-25293_S15.bam,,93bdbf47cfe42954898ac4fbfc33b669,Diferente
e12-25293_S7.bam,,198aa6fce68fcd81f400a5cf31fc8c37,Diferente
18-3802_S3.bam,,0348af91e2a9106b629a51e82e9838b9,Diferente
18-3907_S4.bam,,9028d346e54a073347f7241e204887c6,Diferente
18-4004_S5.bam,,f1a9c857c8e5e31135bb9eb2330b00cc,Diferente
18-4204_S6.bam,,40f6e620653cae37424474b7edd4795f,Diferente
18-4257_S7.bam,,8e124b23e54b5d1879abeb4da9c62357,Diferente
18-4264_S8.bam,,5f3be2496077beb33c8b0de15d513994,Diferente
18-4337_S1.bam,,e4bef03740cf0386baa718ad4164a7a2,Diferente
18-4337_S8.bam,,93ad3c673d029e0b7e752d6ea7eaed49,Diferente
18-4338_S2.bam,,1822448ddfde60baab219cf44d4ecb6d,Diferente
18-4338_S9.bam,,aba02bf400597789f364e3259ffb04b9,Diferente
18-4339_S10.bam,,cd680acf40b1a63ba9ae391bc348e767,Diferente
18-4339_S3.bam,,16b8e5719f65356e81bc928f20ace4eb,Diferente
18-4374_S11.bam,,ea2a96df08228d04c7c257d6c402e52a,Diferente
18-4374_S4.bam,,dc54b027d7e9f551aebfbfa4d579c5ba,Diferente
18-4379_S12.bam,,7fd7b2de1c83f1ee78c12125d37a49d6,Diferente
18-4379_S5.bam,,8f7fe40294b9215786d22e4a38108126,Diferente
18-4400_S13.bam,,f4c0ef6b56efc0b7f075a830cae0e984,Diferente
18-4400_S6.bam,,ddfb22b5d60f6fccd61053686d53dee4,Diferente
18-4401_S14.bam,,002ea952c8a7c95353e77dfd191cc178,Diferente
18-4401_S7.bam,,1cb34c3b15d1dd25f07bd09c866aaa92,Diferente
18-4425_S1.bam,,35cc0e6980e5f083653aea1c764dc64d,Diferente
18-4425_S9.bam,,34a829a7c2e3c5cdaf158dddc3caf12c,Diferente
18-4452_S10.bam,,efe8f61f75f971e2021fc60439c59e86,Diferente
18-4452_S2.bam,,ce8f902be72f02b6442f889a2884c043,Diferente
18-4454_S11.bam,,e88ce9a80fae6ceadede049477c7ba89,Diferente
18-4454_S3.bam,,5d714ab5dabbf8973da14bd672327c24,Diferente
18-4456_S12.bam,,2de6375d1ed9690d2bf3a7cdc4ff6cb0,Diferente
18-4456_S4.bam,,f8e5640c3e931e5efb5beddf05a3d341,Diferente
18-4478_S13.bam,,005c39481a6433b35a3f0cf1c52e3133,Diferente
18-4478_S5.bam,,69a5520afcc2b2a147df126a17d447e9,Diferente
18-4481_S14.bam,,d854d808fc8df8c287abe82ce12b5335,Diferente
18-4481_S6.bam,,3deb0cd963bcdc537e33432184b0aaaf,Diferente
18-4497_S15.bam,,dc0badcdf5076d393656e05da0f705de,Diferente
18-4497_S7.bam,,a6444645e078df0c17b74523c092886d,Diferente
18-4530_S16.bam,,8048fb744efa60b5a5b0e6e73e58370b,Diferente
18-4530_S8.bam,,be9d9a0866371f196ba998038e775c0b,Diferente
18-4531_S10.bam,,366587f4468240379535e422e009823b,Diferente
18-4531_S2.bam,,76cd21f7a9236586e5dfe91a5dc213b0,Diferente
18-4532_S1.bam,,07fabada987f0869a6b01db7d03315a4,Diferente
18-4532_S9.bam,,77cec071a2cb2fed2badc6deb58ee554,Diferente
18-4533_S11.bam,,838a1e80e06f8129e18b2dce2be25d58,Diferente
18-4533_S3.bam,,fcd2904404e5d9e7240d432aceeae25c,Diferente
18-4534_S12.bam,,6ab1e726f1a21c7ce969c55bbc7f95f6,Diferente
18-4534_S4.bam,,95e27a7f2548a8ca428c0ba9b50d7a00,Diferente
18-4552_S13.bam,,ad28d5ba329ace52687eb7d4da95c897,Diferente
18-4552_S5.bam,,103576ab41f98938bc38f3fa4ec3e019,Diferente
18-4556_S16.bam,,0b0d0c6f4536218946372f348c3eaf76,Diferente
18-4556_S8.bam,,e44a092e1875c3934e2102fe1bc20750,Diferente
18-4582_S14.bam,,f41323021fbf9ca7c754662e6ea07b63,Diferente
18-4582_S6.bam,,e12fc20ae57473a3a730b57919920bf8,Diferente
18-4603_S15.bam,,e6ef6bb80c8fdec8f73537f896a65497,Diferente
18-4603_S7.bam,,b355a88553c496812e61c11ca606be48,Diferente
18-4567_S1_L001_R1_001.uncompressed.bam,,9d8f4a9c04e93da6fedc39197ae15501,Diferente
18-4567_S8_L001_R1_001.uncompressed.bam,,afa2c49ada113bf5cede5f3b73d3828a,Diferente
18-4568_S2_L001_R1_001.uncompressed.bam,,d0af7cb8bcff47026cccb47ab8831d5a,Diferente
62_S11.bam,,cfe7f03d5e78a35b5028e80f1635c774,Diferente
18-4568_S9_L001_R1_001.uncompressed.bam,,b6e4772ced84dc17fcfdc4f64cbe7735,Diferente
18-4569_S10_L001_R1_001.uncompressed.bam,,c0ce0415876236a59a96a7c3f9c67d31,Diferente
18-4569_S3_L001_R1_001.uncompressed.bam,,0a3fed963be636bf28fbb31e030b24bd,Diferente
18-4578_S11_L001_R1_001.uncompressed.bam,,59cf8ab1f2fd2590d72b27b1d6fb5162,Diferente
18-4578_S4_L001_R1_001.uncompressed.bam,,da1f3fda4455e0ca1c06b828bdaa4e77,Diferente
62_S3.bam,,81f475d5f88513e7e07a51b25c3989bc,Diferente
64_S12.bam,,d228f249e80198693d41678e7f629d0b,Diferente
64_S4.bam,,a297fc83a37efadcba37dec5e5c37ed0,Diferente
74_S13.bam,,38e3ae0fad0a106feea9120236bcd5d5,Diferente
74_S5.bam,,663da8e02151b13f7c27e091e7c455ec,Diferente
80_S14.bam,,49381fab9d79a9e20360653240336922,Diferente
80_S6.bam,,0ec49337c0e809ba89b6522b5a8e33ae,Diferente
82_S15.bam,,95e988ccc6e9d5ab53fdf885d5ff5cab,Diferente
82_S7.bam,,46d68471c15ee25c5aea6e63982061d3,Diferente
86_S16.bam,,59feee89b117ed4cb863bff8745564b9,Diferente
86_S8.bam,,3e4cdb15c231f2ba65c727ce09950415,Diferente
18-4759_S5.bam,,7a065fa9b681732c72b40127f7031e67,Diferente
18-4600_S9.bam,,40984d61f1233a33fa749b37d1a8618c,Diferente
18-4775_S14.bam,,66e117c3461ada7ce1db4b7c9f6883a5,Diferente
18-4601_S10.bam,,e0a5770abc7f5a4d6957687ecd0fca3a,Diferente
18-4775_S6.bam,,b6569e92c61050afdb56d718b48af987,Diferente
18-4601_S2.bam,,e7fa45b13b8272daefb77679824c475f,Diferente
18-4781_S15.bam,,90152567a5932edebe4718d0de34b99e,Diferente
18-4615_S11.bam,,853155608523ef68597a85419d35a172,Diferente
18-4781_S7.bam,,acb5c4d60b1a27bd649ff66dee568865,Diferente
18-4615_S3.bam,,35d40a4798cce1d5c0b422f9f4faebbf,Diferente
18-4783_S16.bam,,f4341ae978552246049d7be1560c32a5,Diferente
18-4620_S12.bam,,00dfc51a0ad587b365c6cd367cbb5565,Diferente
18-4783_S8.bam,,5393b676b724e42317e2247e4da249d2,Diferente
18-4620_S4.bam,,e6da8053979fdc97c4f19908202db736,Diferente
18-4637_S11.bam,,1c6b0f9c7ab8f7742bfc9659cec0b75a,Diferente
18-4657_S13.bam,,21040a447aa430fb8ce9444a252865e8,Diferente
18-4637_S3.bam,,c1eac85da18781743554dcb73408f671,Diferente
18-4657_S5.bam,,b246ec87f033d64d9c12805727b97e39,Diferente
18-4638_S12.bam,,fd9693cb83e308a0c197a6c351de6201,Diferente
18-4676_S14.bam,,2236f13f6122bd6552e6ec986599fe49,Diferente
18-4638_S4.bam,,81e315dc2b13ccb701a052cb713540cc,Diferente
18-4676_S6.bam,,a277160e3cd42b311e56220e8bdde067,Diferente
18-4639_S13.bam,,4f43a8040085ba0a5f0b1fbe3cca0034,Diferente
18-4694_S15.bam,,1cd6a3388ed0dd36999595849997156e,Diferente
18-4639_S5.bam,,b5052558c6c8e6172f320244b2e93bf0,Diferente
18-4694_S7.bam,,d256397401a8f6c80ab225b325a63e05,Diferente
18-4755_S10.bam,,8ca98cbd47fde309109ca73390c6b7fb,Diferente
18-4697_S16.bam,,2e8fb2a05ff9c4b9bde82ed57a135867,Diferente
18-4755_S2.bam,,504c964f65c367a1a59b4ebcd721e383,Diferente
18-4697_S8.bam,,89cfb7ff5bba64457818b033fb812fb1,Diferente
18-4846_S11.bam,,2e2c2a8ec6acc3538572cf9e0d9a01c2,Diferente
108_S16.bam,,62e0b1b62820a4a1778764c3560d699a,Diferente
18-4846_S3.bam,,41c716729f30c6ece3caeb0d0fa6b522,Diferente
108_S8.bam,,46db6b129240fa4fcbc08fbbca181f05,Diferente
18-4873_S12.bam,,c6916225f2d66fac7fbfb338a9167745,Diferente
109_S14.bam,,40904ab392a9322800334b3111df84da,Diferente
18-4873_S4.bam,,6dd30010493abf2c8e14fc6ad88f93c5,Diferente
109_S6.bam,,bd3ea98d509477b91158d260dcd38918,Diferente
18-4877_S13.bam,,41bf27d326059466675b72edd4720294,Diferente
112_S15.bam,,2167f225df4bc1827449069f904dc0e3,Diferente
18-4877_S5.bam,,cca3a666fc8e5c25c86f0359b14e1646,Diferente
112_S7.bam,,07360f6b23c6b4b4aad9779ac73286b1,Diferente
18-4878_S14.bam,,91d1f06c491c3a068393d41b86d5639f,Diferente
87_S1.bam,,7f8f4c6791ca36d03efafabe00e20df5,Diferente
18-4878_S6.bam,,f521bdafe053258b8b4065bd1bbef62b,Diferente
87_S9.bam,,254071b665b7f5adfc24e4e94d17674e,Diferente
18-4879_S15.bam,,4abeef9b8bfaf742752d7f16819699c0,Diferente
92_S10.bam,,1d4a67ee4473e9a6f32d556535da9cfa,Diferente
18-4879_S7.bam,,c19edee4138e88f585c0ef620d720145,Diferente
92_S2.bam,,38741dd8c784f432d03ac96f40395505,Diferente
18-4892_S16.bam,,cd192c19b43062362c89e1cb78a7469f,Diferente
93_S11.bam,,845900cbf01b162b51c6bc1b373e81a0,Diferente
18-4892_S8.bam,,182aec3513c9d7756dd17f6c6f0cbdac,Diferente
93_S3.bam,,df9291695b9279bb27c5cc02bc807d1c,Diferente
18-4637_S1.bam,,415942dd19ad2f0b7dc417c2f303d606,Diferente
95_S12.bam,,f3da752ef80fb0214d20c72ab404007d,Diferente
18-4637_S8.bam,,705e8f7eb7c0e04561e40d9d32908a0c,Diferente
95_S4.bam,,5c867d8fc33254ba8189c5f80cf614e2,Diferente
18-4638_S2.bam,,251a35189e6ec70caf55138c910260ad,Diferente
96_S13.bam,,6cc86364c25c85e501014872640602a7,Diferente
18-4638_S9.bam,,a22b75122e857fe0dec64ce337a0aa1b,Diferente
96_S5.bam,,f9bc92017d41cc4412d4df0c88b8b885,Diferente
18-4783_S14.bam,,62b335b4d94a790c63b2606d642f8155,Diferente
18-4717_S10.bam,,f39a1d87b906b86afd639010b4a669e1,Diferente
18-4783_S6.bam,,a9ffdc6ea6c1cb687b0adb07bb5acf9f,Diferente
18-4717_S2.bam,,bb21ea4072f96263de173c77afd89f48,Diferente
18-4784_S15.bam,,7ac5938ff349119472b56ed7bdb81af6,Diferente
18-4719_S1.bam,,e539dcb5cf2a29f41921c275db0924f5,Diferente
18-4784_S7.bam,,6852f2bed103a2ebce8f4a8022e42b64,Diferente
18-4719_S9.bam,,295213f9fa87fc1273e05aaef466af0b,Diferente
18-4795_S16.bam,,5a0090a528e2641c8c5c53fc288ea0a3,Diferente
18-4754_S11.bam,,739dd841f551dc9c466c6a81bc4d1209,Diferente
18-4795_S8.bam,,a8e24e894411509ebff93a34c5bc8060,Diferente
18-4754_S3.bam,,590d03ea6d7ae85f811972ecc10fb6d8,Diferente
18-4834_S1.bam,,26c02e58d0a52736384266522dff6112,Diferente
18-4755_S12.bam,,f3b833f4744b3204f54e2f075cbe60f6,Diferente
18-4834_S9.bam,,296a04f1fe10096a9ea6a863d05650e9,Diferente
18-4755_S4.bam,,11d9498e327152443f50241b75d64dee,Diferente
18-4835_S10.bam,,f9b3127c52eedc57fb82d1a8a71c358d,Diferente
18-4759_S13.bam,,977582e68fc280a806ecfd639f57f669,Diferente
18-5511WHOspl1_S12.bam,,c3fbc8079eb7da0645d781fe55ada721,Diferente
18-4835_S2.bam,,0ea2a2cccce703abc398f311d649e380,Diferente
18-4893_S10.bam,,6acd68c152fa5c3909cffc338d66fc80,Diferente
18-4893_S3.bam,,0a7fa9d1ea36153e4a9c570668327548,Diferente
18-4902_S11.bam,,cdc9aa165df2855253cc7e3e587f1c00,Diferente
18-4902_S4.bam,,a046a710def41ff7da5c8038adf53c16,Diferente
18-4931_S12.bam,,2395dc3fb32d03b0b6a06bf07d27e6e0,Diferente
18-4931_S5.bam,,6a770a96f37510e39df1870ff77775f5,Diferente
18-4934_S13.bam,,c40ef023e58ce3b5ee5736a932d62613,Diferente
18-4934_S6.bam,,e5bd6616950a6e78cc547178b10cce53,Diferente
18-4935_S14.bam,,5fd6db4431c2874a78e52a7ac19e7c3f,Diferente
18-4935_S7.bam,,1cc1ec9253a32a3be48cf5a3fc38f486,Diferente
18-4297_S1.bam,,b106c038eb1c37b8094328009fe5de93,Diferente
18-4369_S2.bam,,a439e1ea39a29dfe784bc6076e4c6292,Diferente
18-4567_S3.bam,,c0cad120d38017919c0935a6d9f4dd8d,Diferente
18-4665_S5.bam,,b5b7056ba9c97b896dfc0ba8cf1a4a1d,Diferente
18-4787_S4.bam,,532f54238c850d03b78b81a5c0f72460,Diferente
18-4827_S6.bam,,c6041e7e4cff631760d2d3b64430e754,Diferente
18-4921_S7.bam,,cc7c3ef3868f1e9558623dba21a5fc51,Diferente
18-4922_S8.bam,,4d71c39d05194b1924358527a3405694,Diferente
10760_S16.bam,,ef6266549a94fa22c78875410a48e9d3,Diferente
10760_S8.bam,,0f9dd046ca8bccbadf4cfbc3da2cb3a7,Diferente
ME01_S1.bam,,c703cd6ca4cf51e7b0c3810cac9c60da,Diferente
ME01_S9.bam,,5d3cbaa17e59469dc01f6c586a6cbfc4,Diferente
ME02_S10.bam,,2c3e14ebe2448cac9c819dc6149bc780,Diferente
ME02_S2.bam,,6a25afcff490e93c8ac47cbe7ce39d0d,Diferente
ME04_S11.bam,,adcd9e483d963ec28c44181b5a04746e,Diferente
ME04_S3.bam,,6a308aa6d23f93549d20eb4b8341db8c,Diferente
ME05_S12.bam,,e6cf826592d5d5ed2bd45ff17d6fcc7a,Diferente
ME05_S4.bam,,a1812f3c3cf87542812330b66dca37a3,Diferente
ME08_S13.bam,,2dc292924ea96b8d9d46f759bba579dc,Diferente
ME08_S5.bam,,489cae5ab6e8442962c83239e7ad38a4,Diferente
ME09_S14.bam,,6eeefac5f6037b67fc3a6e25e534b157,Diferente
ME09_S6.bam,,4f64761dbf094fadf6d0fc0fc1bf7bf6,Diferente
ME10_S15.bam,,c7a331968f0cc2194edabccd6115cfc0,Diferente
ME10_S7.bam,,55c51091b2a8f64947a9ed95e538cb97,Diferente
18-4954_S1.bam,,a3863da5256a7305d57618d5617e3e2e,Diferente
18-4954_S9.bam,,04443816b56ac4abd201ec1dccce21f8,Diferente
18-4959_S10.bam,,9e4c6db58a357b33a805d082c2ffb4a7,Diferente
18-4959_S2.bam,,675169a6985ed9d1612ac8ba6d76f148,Diferente
18-4964_S11.bam,,1e7784e2ccb770519d6165f009c2c68d,Diferente
18-4964_S3.bam,,987dd555e52d10416ca6501ae0b992d7,Diferente
18-5005_S12.bam,,4cb9e8518d5e995606dfb2025d74d887,Diferente
18-5005_S4.bam,,0c03b878c22ecf800b62f3cf6b482cb9,Diferente
18-5011_S13.bam,,f247ab196cb9e5bb12cf5c23402f4013,Diferente
18-5011_S5.bam,,9bf6a5d725188c2fe97dead4d5f00709,Diferente
18-5039_S15.bam,,87706a2701d19f5221822db41a0e1800,Diferente
18-5039_S7.bam,,c75978850f132ce58435fb64e36b3ee9,Diferente
18-5050_S16.bam,,c1f110293531abca7641047f0e74a74b,Diferente
18-5050_S8.bam,,cc8b8fa806d58ef95b912f3e293c4e9a,Diferente
18-5110_S14.bam,,03c9646787f4cae493ede6263f90a0a0,Diferente
18-5110_S6.bam,,e199c54a0c84742419f071ece70ed623,Diferente
18-5055_S10.bam,,8df0b260d38c39b45b58918d13bd64fa,Diferente
18-5055_S2.bam,,0009961cb423751aa9f49ba5730ca53e,Diferente
18-5073_S11.bam,,22c65aebcd0873bda4a03223e7c821ba,Diferente
18-5073_S3.bam,,aad9be9bd5ae32f4c7317789af8920ca,Diferente
18-5077_S12.bam,,83e1010fdb8c1b057c5afea8a564437e,Diferente
18-5077_S4.bam,,b7fca935a32d8fd5f287ce1d8df73eda,Diferente
18-5078_S13.bam,,80601b172523ad02c12df9ffc88ac152,Diferente
18-5078_S5.bam,,6aee81f50d5c61fcb07a1f1586c2ad48,Diferente
18-5107_S14.bam,,7a9c16e12035260799153b432fe1afb5,Diferente
18-5107_S6.bam,,fcc31b7f6d577e847b5de2ac8d730b29,Diferente
18-5113_S15.bam,,5181cfa048c7350171763284cf6a3c59,Diferente
18-5113_S7.bam,,65eb293b11be3ca5a6634a151dcbe90f,Diferente
18-5114_S16.bam,,a8068ad36f31fa80ed2c28b76adcb776,Diferente
18-5114_S8.bam,,26022f45ff5609856d737d867bbf1597,Diferente
23839-Medulo_S1.bam,,887ed6e36d0ef43e01c8b2eb0e30d52d,Diferente
23839-Medulo_S9.bam,,c54c3a7d3b4f0238a481d1687d561155,Diferente
18-5056_S1.bam,,cfb58adb2a9d2acdc4405aadb8d27cab,Diferente
18-5056_S8.bam,,11b3df25b939005d3b73c69454a713ea,Diferente
18-5057_S2.bam,,ec2dd4ef3c56860d94da22b44123bc7b,Diferente
18-5057_S9.bam,,6f88d882bc1726891b20d3d9c91053b7,Diferente
18-5076_S10.bam,,2f42b00644cedff5211f84334e14748c,Diferente
18-5076_S3.bam,,a41afb8346c1389e3aefcf11668717a8,Diferente
18-5098_S11.bam,,133c4f3562ddeb661dfdbdc347fec621,Diferente
18-5098_S4.bam,,17da6f61fcdb0004749253ba0f59eaa3,Diferente
18-5133_S12.bam,,cbfc68e3309e5b5eac7718be5dfe43ec,Diferente
18-5133_S5.bam,,cd04aa3406c4578284bf4dce467657b5,Diferente
18-5134_S13.bam,,cb328b4aaee13af5fc8e79d5c0e4e706,Diferente
18-5134_S6.bam,,edc813495d96fcb3effed6dfb7e6874a,Diferente
18-5142_S14.bam,,5c7cc5a55365c1c51379f08d476c6261,Diferente
18-5142_S7.bam,,02bbe5a8940dfdfa8c32d9d2373a92e1,Diferente
18-5143_S1.bam,,2247ae49e361e2271c188f17d006657b,Diferente
18-5143_S9.bam,,dbafe6dbc18033b8fac10f73f8b7bfea,Diferente
18-5160_S10.bam,,f758e1fa5b71ec755929c4f67ecc4ecb,Diferente
18-5160_S2.bam,,2678e8894ff186882e132227c31f8c21,Diferente
18-5164_S11.bam,,940566a39a270202d09f4f712209de76,Diferente
18-5164_S3.bam,,c3d9fbbaa82035e0798a23e43839badb,Diferente
18-5165_S12.bam,,8a0cd13dad9a91a68c98ab7985c718fc,Diferente
18-5165_S4.bam,,d4b2343115350d9d009c4c5b79b5d429,Diferente
18-5185_S13.bam,,7946e5fbdc8873e98fb4db0646eaa651,Diferente
18-5185_S5.bam,,1508625f905cdcf2c8d277e8911d2a92,Diferente
18-5188_S14.bam,,2586567e0a1001c8cb4d8e0163c069c9,Diferente
18-5188_S6.bam,,397ac490d55c6c185fa6484205d9a299,Diferente
18-5200_S15.bam,,aa78484b9f07703bb3092dff6509cffb,Diferente
18-5200_S7.bam,,13465259f248bb1397b0e1cdc570d4a4,Diferente
30222-Medulo_S16.bam,,cbfa6c73dedeb83e28d27e3531a24e55,Diferente
30222-Medulo_S8.bam,,ba946030952bf49a04d20cb0a718f3ea,Diferente
18-5197_S1.bam,,e06db0e10835d5d298788a38af393d83,Diferente
18-5197_S9.bam,,bd905a323a394218ba5dd9b8b631075d,Diferente
18-5198_S10.bam,,35e708c4024e97d9e594916f0c4fe2a0,Diferente
18-5198_S2.bam,,aad0865ab2539b5708479bfccf85ad05,Diferente
18-5235_S11.bam,,e480d46c3ff353c2b6421b1308cd3870,Diferente
18-5235_S3.bam,,df9e46216241634783ba296c305722d1,Diferente
18-5236_S12.bam,,100d2ab5f0ec40bb759cd6600d98d267,Diferente
18-5236_S4.bam,,ae8c6107541845bd335d732fc6076fbd,Diferente
18-5237_S13.bam,,1636ace781af896d03e1f253fe2cffa8,Diferente
18-5237_S5.bam,,485d6809326cc9b2bc8af2d68365417b,Diferente
18-5238_S14.bam,,1f104dcee4febf23574d616a396b0ca8,Diferente
18-5238_S6.bam,,9c675ee7605cb7d142d6539d0b4ee963,Diferente
18-5243_S15.bam,,04f3e20458c0d396d6a0dcac105ca97f,Diferente
18-5243_S7.bam,,59c713bc79e3989ce14cf3d925de8bb1,Diferente
18-5301_S16.bam,,9e0f1eb493a870effa65f01f1462e137,Diferente
18-5301_S8.bam,,8d948a4f79316a993afbefdb01eeb87a,Diferente
18-5197_S7.bam,,3f96d8282d6dddac2ea3190a27d8d302,Diferente
18-5198_S8.bam,,6756d7cdcc7c683ddb9f06ff5f1e614a,Diferente
18-5236_S3.bam,,ba67e5e829eef6c6e1e0fd1bdc1c5c9f,Diferente
18-5236_S9.bam,,486a0b5127b801aa402f35ff1e9dc47e,Diferente
18-5237_S10.bam,,8b81206c03a98398a46f24aa61b03036,Diferente
18-5237_S4.bam,,4c43c3d54cd22a74e5caf1f604ac04c2,Diferente
18-5238_S11.bam,,7cc143c28cb6f396629a1160e8e00216,Diferente
18-5238_S5.bam,,24e5fafd09d4c0654358c2fd0f519f89,Diferente
18-5243_S12.bam,,55aaaaa6662ebd635bb12fde7ac0e859,Diferente
18-5243_S6.bam,,fee5a2b4d848c32e988477aa8e480b7a,Diferente
18-5249_S1.bam,,e4a3ba87158474f63a89bf1890b7c3bf,Diferente
18-5249_S9.bam,,54afab2c46620f975da6bf3b9c5f5a88,Diferente
18-5251_S10.bam,,0ac2aaba386de772495117b378a95fd5,Diferente
18-5251_S2.bam,,300d876a7ef7dad2c287e73133fef915,Diferente
18-5252_S11.bam,,1e03fe665cedf735cfb7e0e951e6164b,Diferente
18-5252_S3.bam,,7eabae59e87f81cc9b32bb8335c14dba,Diferente
18-5255_S12.bam,,840cb235d4b7a211833071b6c10f6cb5,Diferente
18-5255_S4.bam,,596b32068d93e01b5254c89de71d1682,Diferente
18-5272_S13.bam,,67dad503ae1d4081eb21a143f605325a,Diferente
18-5272_S5.bam,,daefc1d699d02acc1ef9a0dc0351eb11,Diferente
